,date,wallet_address,sent_amount_btc,received_amount_btc,net
10909,2025-03-20 11:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,60.60759032,0.0,60.60759032
10907,2025-03-20 11:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,34.04026318,0.0,34.04026318
30762,2025-03-20 11:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.27565456,-0.27565456
30761,2025-03-20 11:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0258484,0.01082278,0.01502562
10908,2025-03-20 11:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60756178,-60.60756178
30759,2025-03-20 11:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,5.04077791,-5.04077791
2,2025-03-20 11:00:00,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.0,3.852e-05,-3.852e-05
7988,2025-03-20 11:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,4.73673004,-4.73673004
8608,2025-03-20 11:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,10.97119641,-10.97119641
30758,2025-03-20 11:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,1.31137111,0.44164185,0.8697292600000001
30760,2025-03-20 11:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.27565456,0.15109757,0.12455699
31226,2025-03-20 11:00:00,3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,0.0,34.9,-34.9
33489,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33482,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33483,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33484,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33485,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33487,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33488,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33478,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33491,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33492,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33493,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33495,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33496,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33497,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33498,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33499,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33500,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33490,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33494,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33479,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33480,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33455,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33456,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33457,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33458,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33459,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33460,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33461,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33462,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33463,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33464,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33465,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33481,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33466,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33468,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33469,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33470,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33471,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33472,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33473,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33474,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33475,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33476,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33477,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33501,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33467,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33502,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33486,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33504,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
28872,2025-03-20 12:00:00,bc1qeqt22hj0uv5kcquas5qxa373qx0r3pwkqtu702cu24s87w0j4l3star0sw,10.4169761,0.0,10.4169761
10906,2025-03-20 12:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.6074616,-60.6074616
10905,2025-03-20 12:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,26.95371274,0.0,26.95371274
10904,2025-03-20 12:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60744077,-60.60744077
10903,2025-03-20 12:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,26.2167234,0.0,26.2167234
20456,2025-03-20 12:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,0.81578708,-0.81578708
33503,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
30747,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.34702445,-0.34702445
30748,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.02936531,0.0182452,0.011120109999999999
7987,2025-03-20 12:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,62.93996331,-62.93996331
7986,2025-03-20 12:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.01878314,-0.01878314
7984,2025-03-20 12:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,1.01525032,-1.01525032
7983,2025-03-20 12:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.10087056,-0.10087056
7985,2025-03-20 12:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.82380148,-0.82380148
33505,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
19471,2025-03-20 12:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.33487484,-0.33487484
30749,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,12.79143026,0.0415849,12.74984536
30750,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.58154475,-0.58154475
33506,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33507,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
30751,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,2.05949894,-2.05949894
30752,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.29046634,-0.29046634
33508,2025-03-20 12:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
30755,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.10013012,0.03664134,0.06348878
30753,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,1.87500647,-1.87500647
30754,2025-03-20 12:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.00884083,-0.00884083
33442,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33434,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33436,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33441,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33437,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33438,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33439,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33433,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33440,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33435,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33432,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33422,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33430,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33414,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33415,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33416,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33417,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33418,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33419,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33420,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33431,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33421,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33423,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33424,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33425,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33426,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33427,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33428,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33429,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33443,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33444,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33454,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33446,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
7980,2025-03-20 13:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.03929472,-0.03929472
7981,2025-03-20 13:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,1.66304804,-1.66304804
7982,2025-03-20 13:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.0165093,-0.0165093
8607,2025-03-20 13:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,6.71050858,-6.71050858
30746,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0182452,0.01042741,0.00781779
30745,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.2851401,-0.2851401
30744,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01042741,0.01041005,1.735999999999925e-05
30743,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.06190975,-0.06190975
30742,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.29046634,0.13263589,0.15783044999999998
30741,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,115.9999801,-115.9999801
33445,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
30739,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.56183518,-0.56183518
30738,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,115.9999801,111.18721765,4.812762450000008
30737,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,111.18721765,109.72509554,1.4621221099999957
30740,2025-03-20 13:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01041005,0.01039982,1.0229999999999961e-05
32283,2025-03-20 13:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,0.0,0.15527241,-0.15527241
33447,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
24491,2025-03-20 13:00:00,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,200.85042153,84.85042153,116.0
10902,2025-03-20 13:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60741994,-60.60741994
33453,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33452,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33451,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33450,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33449,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33448,2025-03-20 13:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33384,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33376,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33378,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33379,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33380,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33382,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33375,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33383,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33386,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33385,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33381,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33374,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
19470,2025-03-20 14:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,6e-06,-6e-06
33372,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33371,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33370,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33369,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33368,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33367,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33366,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33365,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33387,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
30736,2025-03-20 14:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.03664134,0.01437252,0.02226882
30735,2025-03-20 14:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01039982,0.01038428,1.5540000000001386e-05
30734,2025-03-20 14:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.06032352,0.01328732,0.0470362
30733,2025-03-20 14:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.34702445,0.05069356,0.29633089
33373,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33388,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33377,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33390,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
10898,2025-03-20 14:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,12.76480295,0.0,12.76480295
10899,2025-03-20 14:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60737828,-60.60737828
10900,2025-03-20 14:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,14.30280992,0.0,14.30280992
10901,2025-03-20 14:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60739911,-60.60739911
33389,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
7978,2025-03-20 14:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.02586733,-0.02586733
7979,2025-03-20 14:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.04941286,-0.04941286
33413,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33412,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33410,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33409,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33408,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33407,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33406,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33411,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33404,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33394,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33395,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33396,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33397,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33405,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33391,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33393,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33392,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33398,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33399,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33400,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33401,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33402,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33403,2025-03-20 14:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33319,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33320,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33316,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33317,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33318,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33321,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33323,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33324,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33325,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33326,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33315,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33322,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33314,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
8606,2025-03-20 15:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,0.0,6.3888791,-6.3888791
33312,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33311,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
10894,2025-03-20 15:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60729812,-60.60729812
10895,2025-03-20 15:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,60.60734749,0.0,60.60734749
10896,2025-03-20 15:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60731895,-60.60731895
10897,2025-03-20 15:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60734749,-60.60734749
33327,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
30730,2025-03-20 15:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,92.10608177,88.31356683,3.7925149400000038
30731,2025-03-20 15:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,109.72509554,92.10608177,17.619013769999995
30732,2025-03-20 15:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01328732,0.01241064,0.0008766799999999995
32282,2025-03-20 15:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,353.42615508,348.27607008,5.15008499999999
32281,2025-03-20 15:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,0.0,4.99843598,-4.99843598
33313,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33328,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
18195,2025-03-20 15:00:00,bc1qtrxc0use4hlm7fl0j6t37z7qlwl5eppj8lywz6,0.0,12.21355793,-12.21355793
33330,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33329,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33361,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33360,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33359,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33358,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33357,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33356,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33355,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33354,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33353,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33352,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33351,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33350,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33349,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33348,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33363,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33364,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33362,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33347,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33336,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33337,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33338,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33339,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33333,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33332,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33331,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33340,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33341,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33342,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33343,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33344,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33345,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33346,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33335,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33334,2025-03-20 15:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
10893,2025-03-20 16:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,9.65385039,0.0,9.65385039
30726,2025-03-20 16:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.56183518,0.05471714,0.5071180399999999
30727,2025-03-20 16:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.03458428,0.02097458,0.013609700000000002
30728,2025-03-20 16:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0415849,0.03458428,0.007000619999999999
